,Unnamed: 0,lat,lon,timestamp,amenity,name,tags,address
3700,12825,49.283905499999996,-123.10949620000001,2019-09-02T22:08:26.000-07:00,cafe,timbertrain,"{'opening_hours': 'Mo-Fr 07:00-18:00; Sa,Su 08:00-18:00', 'description': 'A cafe for coffee and cookies.', 'addr:housenumber': '311', 'addr:street': 'West Cordova Street'}","311 W Cordova St, Vancouver, BC V6B 2V2, Canada"
3701,12827,49.283846000000004,-123.10940900000001,2015-12-18T19:31:45.000-08:00,restaurant,greedy pig,"{'addr:housenumber': '307', 'addr:street': 'West Cordova Street'}","309 W Cordova St, Vancouver, BC V6B 5A4, Canada"
3702,12828,49.2830143,-123.10917859999998,2018-02-02T22:35:17.000-08:00,fast_food,meatball kitchen,"{'opening_hours': 'Mo-Su 11:30-18:00', 'outdoor_seating': 'no', 'addr:street': 'Cambie Street', 'drive_through': 'no'}","320 Cambie St, Vancouver, BC V6B 2N3, Canada"
3703,12832,49.2837399,-123.10923079999999,2016-09-07T20:43:51.000-07:00,cafe,bamboo cafe,{'addr:housenumber': '301'},"301 W Cordova St, Vancouver, BC V6B 1E5, Canada"
3704,12833,49.282942799999994,-123.1092138,2018-02-02T22:35:17.000-08:00,restaurant,haru korean kitchen,"{'opening_hours': 'Mo-Fr 11:30-21:00; Sa-Su 12:00-21:00', 'cuisine': 'korean', 'addr:housenumber': '324', 'outdoor_seating': 'no', 'addr:street': 'Cambie Street'}","322 Cambie St, Vancouver, BC V6B 2N3, Canada"
3705,12834,49.2828092,-123.1092642,2019-09-13T13:56:58.000-07:00,bar,pub 340,"{'addr:housenumber': '340', 'addr:street': 'Cambie Street', 'addr:city': 'Vancouver'}","211 W Hastings St, Vancouver, BC V6B 2N4, Canada"
3706,12837,49.195783299999995,-123.1849821,2015-12-19T18:21:19.000-08:00,cafe,max's deli & bakery,{},"3211 Grant McConachie Way, Richmond, BC V7B 0A4, Canada"
3707,12845,49.163569,-122.40605900000001,2019-05-26T04:31:19.000-07:00,fast_food,triple-o's,"{'opening_hours': '24/7', 'cuisine': 'burger', 'website': 'https://tripleos.com', 'drive_through': 'yes'}","29564 BC-7, Mission, BC V4S 1H7, Canada"
3708,12846,49.1335575,-122.33752369999999,2019-05-26T08:00:29.000-07:00,restaurant,the wee chippie fish & chips,"{'cuisine': 'fish_and_chips', 'addr:housenumber': '32081', 'addr:street': 'Lougheed Highway', 'addr:unit': 'A4'}","7254 Wren St, Mission, BC V2V 5C9, Canada"
3709,12848,49.05730689999999,-122.3146922,2019-11-10T17:17:27.000-08:00,restaurant,sushi nara,"{'cuisine': 'sushi', 'addr:housenumber': '3050', 'addr:street': 'Gladwin Road', 'level': '0', 'addr:unit': '135'}","3060 Gladwin Rd, Abbotsford, BC V2T 0H3, Canada"
3710,12851,49.2774955,-122.7913574,2019-07-17T21:24:14.000-07:00,restaurant,sushi oyama,"{'cuisine': 'sushi', 'addr:housenumber': '3055', 'website': 'http://www.sushioyama.ca', 'addr:street': 'Anson Avenue', 'phone': '+1-604-474-1054'}","3055 Anson Ave, Coquitlam, BC V3B 2H6, Canada"
3711,12866,49.1021957,-122.48629240000001,2018-02-26T05:26:37.000-08:00,fast_food,industrial park sandwich works,"{'addr:housenumber': '26633', 'addr:street': 'Gloucester Way'}","201-26633 Gloucester Way, Langley City, BC V4W 3S8, Canada"
3712,12869,49.3791266,-123.33862509999999,2019-12-11T19:17:32.000-08:00,restaurant,bowen sushi,{'cuisine': 'sushi'},"994 Dorman Rd, Bowen Island, BC V0N 1G1, Canada"
3713,12882,49.3795281,-123.3325118,2019-12-13T12:32:51.000-08:00,cafe,espresso hut,"{'cuisine': 'coffee_shop', 'outdoor_seating': 'yes'}","Snug Cove Terminal, Bowen Island, BC V0N 1G2, Canada"
3714,12887,49.2722718,-123.0693195,2019-09-02T22:08:25.000-07:00,restaurant,famoso,"{'addr:housenumber': '1380', 'website': 'https://famoso.ca', 'phone': '+1-604-251-2292', 'opening_hours': 'Mo-Th,Su 11:00-23:00; Fr,Sa 11:00-00:00', 'cuisine': 'pizza', 'addr:street': 'Commercial Drive'}","1380 Commercial Dr, Vancouver, BC V5L 2W4, Canada"
3715,12888,49.2724859,-123.06931570000002,2017-10-06T22:06:19.000-07:00,restaurant,memphis blues,{},"1342 Commercial Dr, Vancouver, BC V5L 3X6, Canada"
3716,12889,49.259766799999994,-123.0700258,2019-06-07T04:47:20.000-07:00,restaurant,bandidas taqueria,"{'wheelchair': 'yes', 'addr:housenumber': '2781', 'website': 'https://www.bandidastaqueria.com/', 'phone': '+1-604-568-8224', 'opening_hours': 'Su-Th 09:00-24:00; Fr-Sa 09:00-01:00', 'cuisine': 'mexican_fusion', 'addr:street': 'Commercial Drive', 'addr:postcode': 'V5N 1V6', 'addr:city': 'Vancouver'}","2781 Commercial Dr, Vancouver, BC V5N 4C5, Canada"
3717,12890,49.2601564,-123.07001149999999,2016-02-18T19:45:27.000-08:00,restaurant,toby's pub & grill,"{'addr:housenumber': '2733', 'addr:street': 'Commercial Drive', 'addr:postcode': 'V5N 4C5', 'addr:city': 'Vancouver'}","2709 Commercial Dr, Vancouver, BC V5N 4C5, Canada"
3718,12893,49.2879677,-123.1214202,2019-09-13T13:56:49.000-07:00,restaurant,smak,"{'addr:housenumber': '1139', 'addr:street': 'West Pender Street', 'addr:city': 'Vancouver'}","1139 W Pender St, Vancouver, BC V6E 2P4, Canada"
3719,12894,49.2801513,-123.10987250000001,2019-03-22T02:53:52.000-07:00,restaurant,chambar,"{'addr:housenumber': '568', 'website': 'https://www.chambar.com/', 'phone': '+1-604-879-7119', 'opening_hours': 'Mo-Su 08:00-00:00', 'cuisine': 'breakfast', 'addr:street': 'Beatty Street'}","568 Beatty St, Vancouver, BC V6B 2L3, Canada"
3720,12895,49.2802313,-123.1103114,2014-12-15T00:39:40.000-08:00,restaurant,fatburger,{},"111 Dunsmuir St, Vancouver, BC V6B 6A3, Canada"
3721,12896,49.280327500000006,-123.11049380000001,2017-02-18T16:11:06.000-08:00,restaurant,rickys all day burger,"{'addr:housenumber': '111', 'addr:street': 'Dunsmuir Street'}","111 Dunsmuir St, Vancouver, BC V6B 6A3, Canada"
3722,12897,49.2792636,-123.10784640000001,2019-08-29T17:37:11.000-07:00,fast_food,subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '683', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': 'Mo-Fr 07:00-23:00; Sa-Su 09:00-23:00', 'cuisine': 'sandwich', 'addr:street': 'Abbott Street', 'takeaway': 'yes', 'brand': 'Subway', 'addr:city': 'Vancouver'}","663 Abbott St, Vancouver, BC V6B 6N7, Canada"
3723,12898,49.2809701,-123.10783400000001,2020-02-23T07:08:36.000-08:00,cafe,tim hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '108', 'brand:wikipedia': 'en:Tim Hortons', 'opening_hours': '24/7', 'cuisine': 'coffee_shop', 'addr:street': 'West Pender Street', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'addr:city': 'Vancouver'}","108 W Pender St, Vancouver, BC V6B 0K4, Canada"
3724,12899,49.21334,-122.898698,2014-12-16T00:29:29.000-08:00,restaurant,victoria sushi,"{'addr:housenumber': '15', 'cuisine': 'sushi', 'addr:street': 'East Royal Avenue', 'takeaway': 'yes', 'addr:unit': '10', 'addr:city': 'New Westminster'}","15 E Royal Ave, New Westminster, BC V3L 0A9, Canada"
3725,12900,49.268329200000004,-123.10037620000001,2014-12-17T03:46:20.000-08:00,pub,the narrow lounge,{'website': 'http://www.narrowlounge.com/'},"1898 Main St, Vancouver, BC V5T 3B9, Canada"
3726,12907,49.2784378,-123.124545,2016-01-24T02:26:51.000-08:00,restaurant,templeton's,"{'cuisine': 'sandwich', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}","3N3, 1093 Granville St, Vancouver, BC V6Z 2T2, Canada"
3727,12908,49.27695070000001,-123.12615990000002,2019-09-18T23:00:49.000-07:00,bar,two parrots,"{'opening_hours': 'Mo-Fr 07:00-02:00; Sa-Su 09:00-02:00', 'addr:housenumber': '1202', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}","1202 Granville St, Vancouver, BC V6Z 1M4, Canada"
3728,12909,49.277294899999994,-123.12666750000001,2019-09-18T23:00:49.000-07:00,fast_food,fritz's european fry house,"{'opening_hours': 'Tu-Th 11:00-02:30, Fr,Sa 11:00-04:00, Su 11:00-02:00', 'addr:housenumber': '718', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}","712 Davie St, Vancouver, BC V6Z 1B6, Canada"
3729,12910,49.277667799999996,-123.1266852,2020-06-11T20:34:04.000-07:00,fast_food,freshslice pizza,"{'brand:wikidata': 'Q5503082', 'brand:wikipedia': 'en:Freshslice Pizza', 'opening_hours': 'Mo-We 10:30-01:00, Th 10:30-02:00, Fr 10:30-04:00, Sa 11:00-04:00, Su 11:00-01:00', 'cuisine': 'pizza', 'takeaway': 'yes', 'brand': 'Freshslice Pizza', 'addr:city': 'Vancouver'}","771 Davie St, Vancouver, BC V6Z 2S7, Canada"
3730,12911,49.2047189,-122.9056855,2014-06-28T19:26:44.000-07:00,restaurant,okonomi sushi,"{'addr:housenumber': '26A', 'website': 'http://www.okonomisushi.com/downtown/', 'cuisine': 'sushi', 'addr:street': 'Fourth Street', 'addr:postcode': 'V3L 5M4', 'addr:city': 'New Westminster'}","407 Columbia St, New Westminster, BC V3L 1A9, Canada"
3731,12912,49.2812593,-123.0541858,2015-05-23T11:53:26.000-07:00,restaurant,le pho,{'cuisine': 'vietnamese'},"2509 BC-7A, Vancouver, BC V5K 1Z2, Canada"
3732,12913,49.264819,-123.11725190000001,2019-03-22T02:49:58.000-07:00,cafe,caffè cittadella,"{'addr:housenumber': '2310', 'website': 'https://www.caffecittadella.com/', 'phone': '+1-604-568-5909', 'opening_hours': 'Mo-Fr 07:00-19:00; Sa 08:00-19:00; Su 08:00-18:00', 'description': 'Espresso bar and bistro', 'addr:street': 'Ash Street', 'email': 'info@caffecittadella.com'}","2310 Ash St, Vancouver, BC V5Z 3C2, Canada"
3733,12914,49.2713215,-122.75513500000001,2016-03-16T00:08:35.000-07:00,fast_food,subway,"{'cuisine': 'sandwich', 'takeaway': 'yes'}","1471 Prairie Ave #4, Port Coquitlam, BC V3B 1T3, Canada"
3734,12916,49.271718799999995,-122.75712779999999,2019-09-13T13:56:58.000-07:00,fast_food,pappa leo's pizza,"{'delivery': 'yes', 'addr:housenumber': '3237', 'cuisine': 'pizza', 'addr:street': 'Coast Meridian Road', 'addr:postcode': 'V3B 1T4', 'takeaway': 'yes', 'addr:city': 'Port Coquitlam'}","3237 Coast Meridian Rd, Port Coquitlam, BC V3B 1T4, Canada"
3735,12917,49.27180870000001,-122.75564640000002,2016-03-16T00:15:32.000-07:00,fast_food,little caesars,{'cuisine': 'pizza'},"1475 Prairie Ave #101B, Port Coquitlam, BC V3B 1T3, Canada"
3736,12918,49.271857700000005,-122.7558811,2019-09-13T13:56:58.000-07:00,fast_food,john's chicken,"{'cuisine': 'chicken', 'addr:housenumber': '1475', 'addr:street': 'Prairie Avenue', 'addr:city': 'Port Coquitlam'}","1475 Prairie Ave #101B, Port Coquitlam, BC V3B 1T3, Canada"
3737,12921,49.2706869,-122.755531,2016-03-16T00:15:32.000-07:00,cafe,starbucks,{'cuisine': 'coffee_shop'},"1486 Prairie Ave, Port Coquitlam, BC V3B 5M8, Canada"
3738,12923,49.288866399999996,-123.13110159999998,2019-03-22T02:54:43.000-07:00,cafe,papparoti,"{'opening_hours': 'Mo-Th 08:00-23:00; Sa 09:00-00:00; Fr 08:00-00:00; Su 09:00-23:00', 'addr:housenumber': '1505', 'website': 'https://www.papparoti.ca/', 'addr:street': 'Robson Street', 'phone': '+1-604-336-2867'}","787 Nicola St, Vancouver, BC V6G 1C3, Canada"
3739,12927,49.280057899999996,-123.1309152,2019-12-23T21:09:02.000-08:00,fast_food,pokébar,"{'opening_hours': 'Mo-Su 11:00-21:00', 'addr:housenumber': '1072', 'addr:street': 'Davie Street'}","1072 Davie St, Vancouver, BC V6E 1M3, Canada"
3740,12929,49.2174816,-122.59248079999999,2019-12-24T04:14:08.000-08:00,cafe,austin fish & chips,"{'cuisine': 'fish_and_chips', 'addr:housenumber': '22709', 'addr:street': 'Lougheed Highway', 'takeaway': 'yes', 'addr:unit': '690'}","410-22709 Lougheed Hwy, Maple Ridge, BC V2X 2V6, Canada"
3741,12930,49.217228000000006,-122.59365090000001,2019-12-24T04:03:59.000-08:00,restaurant,red robin,"{'brand:wikidata': 'Q7304886', 'official_name': 'Red Robin Gourmet Burgers and Brews', 'addr:housenumber': '22701', 'brand:wikipedia': 'en:Red Robin', 'cuisine': 'burger', 'addr:street': 'Lougheed Highway', 'brand': 'Red Robin'}","22701 Lougheed Hwy, Maple Ridge, BC V2X 2V5, Canada"
3742,12931,49.275536100000004,-123.12084109999998,2019-12-24T21:49:19.000-08:00,restaurant,yaletown brewing company,"{'opening_hours': 'Su-We 11:30-00:00; Th 11:30-01:00; Fr-Sa 11:30-03:00', 'website': 'http://www.mjg.ca/yaletown/', 'phone': '+1-604-681-2739'}","1111 Mainland St, Vancouver, BC V6B 2T9, Canada"
3743,12932,49.2808343,-122.99699299999999,2019-12-25T00:06:41.000-08:00,ice_cream,nuvola gelato & dolci,"{'addr:province': 'BC', 'addr:housenumber': '4712', 'addr:street': 'Hastings Street', 'addr:city': 'Burnaby'}","4712 E Hastings St, Burnaby, BC V5C 2K8, Canada"
3744,12933,49.2735245,-123.0693646,2019-12-25T01:10:37.000-08:00,restaurant,fets whisky kitchen,"{'addr:province': 'BC', 'addr:housenumber': '1230', 'addr:street': 'Commercial Drive', 'addr:city': 'Vancouver'}","1230 Commercial Dr, Vancouver, BC V5L 3X4, Canada"
3745,12935,49.26651939999999,-123.0694706,2020-04-03T00:09:06.000-07:00,restaurant,siddhartha's indian kitchen,"{'addr:province': 'BC', 'addr:housenumber': '2066', 'addr:country': 'CA', 'cuisine': 'indian', 'addr:street': 'Commercial Drive', 'addr:postcode': 'V5N 4A9', 'addr:city': 'Vancouver'}","2066 Commercial Dr, Vancouver, BC V5N 4A9, Canada"
3746,12936,49.2643516,-123.17646709999998,2019-12-25T01:51:42.000-08:00,restaurant,midam cafe,"{'addr:province': 'BC', 'addr:housenumber': '3211', 'addr:street': 'West Broadway', 'addr:city': 'Vancouver'}","3211 W Broadway, Vancouver, BC V6K 2H5, Canada"
3747,12937,49.227030799999994,-123.0077239,2019-12-25T03:05:22.000-08:00,restaurant,l'otus cake boutique,"{'addr:province': 'BC', 'addr:housenumber': '4352', 'addr:street': 'Beresford Street', 'addr:city': 'Burnaby'}","4352 Beresford St, Burnaby, BC V5H 2W2, Canada"
3748,12938,49.1209902,-122.663999,2019-12-25T02:34:16.000-08:00,fast_food,popeyes,"{'brand:wikidata': 'Q1330910', 'addr:province': 'BC', 'official_name': 'Popeyes Louisiana Kitchen', 'addr:housenumber': '20202', 'brand:wikipedia': 'en:Popeyes', 'cuisine': 'chicken', 'addr:street': '66 Avenue', 'takeaway': 'yes', 'brand': 'Popeyes', 'addr:unit': '100', 'addr:city': 'Langley'}","130 65 Ave, Langley City, BC V2Y 2X4, Canada"
3749,12939,49.1212328,-122.6617515,2019-12-25T02:34:16.000-08:00,fast_food,mcdonald's,"{'brand:wikidata': 'Q38076', 'addr:province': 'BC', 'addr:housenumber': '20202', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'addr:street': '66 Avenue', 'takeaway': 'yes', 'brand': ""McDonald's"", 'addr:city': 'Langley'}","65 Ave, Langley City, BC V2Y, Canada"
3750,12940,49.1642937,-123.1353047,2019-12-25T02:56:34.000-08:00,restaurant,wo fung noodle express,"{'addr:province': 'BC', 'cuisine': 'noodle', 'addr:housenumber': '8088', 'addr:street': 'Park Road', 'addr:city': 'Richmond'}","8088 Park Rd, Richmond, BC V6Y 2C4, Canada"
3751,12941,49.1706498,-123.1326433,2019-12-25T02:56:34.000-08:00,cafe,tiger sugar,"{'addr:province': 'BC', 'addr:housenumber': '8271', 'addr:street': 'Westminster Highway', 'addr:unit': '2', 'addr:city': 'Richmond'}","8271 Westminster Hwy, Richmond, BC V6X 1A7, Canada"
3752,12942,49.171274100000005,-123.1340558,2019-12-25T02:56:34.000-08:00,restaurant,wai chuan chuan,"{'addr:province': 'BC', 'addr:housenumber': '8100', 'addr:street': 'Ackroyd Road', 'addr:unit': '195', 'addr:city': 'Richmond'}","8100 Ackroyd Rd, Richmond, BC V6X 2E1, Canada"
3753,12943,49.17041079999999,-123.1404738,2019-12-25T02:56:34.000-08:00,restaurant,75 west coast grill,"{'addr:province': 'BC', 'addr:housenumber': '7571', 'addr:street': 'Westminster Highway', 'addr:city': 'Richmond'}","7571 Westminster Hwy, Richmond, BC V6X 1A3, Canada"
3754,12944,49.2663539,-123.1040979,2019-12-25T03:21:06.000-08:00,restaurant,field & social,"{'addr:province': 'BC', 'addr:housenumber': '15', 'addr:street': 'East 5th Avenue', 'addr:city': 'Vancouver'}","18 E 5th Ave, Vancouver, BC V5T 1G8, Canada"
3755,12945,49.2528231,-123.10113179999999,2019-12-25T03:21:06.000-08:00,restaurant,published on main,"{'addr:province': 'BC', 'addr:housenumber': '3593', 'addr:street': 'Main Street', 'addr:city': 'Vancouver'}","3583 Main St, Vancouver, BC V5V 3N4, Canada"
3756,12946,49.2902415,-123.13444399999999,2019-12-25T03:21:06.000-08:00,restaurant,ramen takanotsume,"{'addr:province': 'BC', 'cuisine': 'noodle', 'addr:housenumber': '841', 'addr:street': 'Bidwell Street', 'addr:city': 'Vancouver'}","841 Bidwell St, Vancouver, BC V6G 2J7, Canada"
3757,12947,49.2903487,-123.13427759999999,2019-12-25T03:21:06.000-08:00,restaurant,momo sushi,"{'addr:province': 'BC', 'cuisine': 'sushi', 'addr:housenumber': '833', 'addr:street': 'Bidwell Street', 'addr:city': 'Vancouver'}","835 Bidwell St, Vancouver, BC V6G 2J8, Canada"
3758,12951,49.2103901,-122.9171183,2020-01-06T05:56:52.000-08:00,restaurant,hon's wun-tun house ltd.,"{'addr:housenumber': '408', 'website': 'http://hons.ca/', 'phone': '+1-604-520-6661', 'opening_hours': 'Su-Th 11:00-21:30; Fr-Sa 11:00-22:00', 'cuisine': 'chinese', 'addr:street': '6th Street', 'source': 'gps/photo survey', 'addr:postcode': 'V3L 3B2', 'email': 'honsonnewwest@hons.ca', 'addr:city': 'New Westminster'}","408 6th St, New Westminster, BC V3L 3B2, Canada"
3759,12954,49.210657299999994,-122.9174476,2014-10-26T01:09:33.000-07:00,restaurant,thai box2go,"{'addr:housenumber': '418', 'website': 'http://thaibox2go.ca/', 'cuisine': 'thai', 'addr:street': '6th Street', 'addr:unit': '110', 'addr:city': 'New Westminster'}","416 6th St, New Westminster, BC V3L 3B2, Canada"
3760,12955,49.2107401,-122.91753510000001,2018-10-26T20:29:56.000-07:00,restaurant,indian star restaurant ltd.,"{'cuisine': 'indian', 'source': 'gps/photo survey', 'phone': '+1-604-516-0649'}","420 6th St, New Westminster, BC V3L 3B2, Canada"
3761,12961,49.211468,-122.9200222,2010-10-22T23:18:16.000-07:00,cafe,café exotica,{},"625 5th Ave, New Westminster, BC V3M 1X4, Canada"
3762,12962,49.2105249,-122.9172402,2018-08-02T14:16:10.000-07:00,restaurant,king sushi,"{'addr:housenumber': '410', 'fixme': 'reportedly closed?', 'opening_hours': 'Mo-Sa 11:30-21:30; Su 12:00-09:30', 'cuisine': 'sushi', 'addr:street': '6th Street', 'source': 'gps/photo survey', 'addr:city': 'New Westminster'}","410 6th St, New Westminster, BC V3L 0B8, Canada"
3763,12963,49.2105935,-122.9173412,2019-05-23T06:06:51.000-07:00,restaurant,,"{'cuisine': 'korean', 'addr:housenumber': '412', 'addr:street': '6th Street', 'source': 'gps/photo survey', 'addr:city': 'New Westminster'}","414 6th St, New Westminster, BC V3L 3B2, Canada"
3764,12968,49.211985399999996,-122.9211331,2012-04-25T04:39:33.000-07:00,pub,moonrakers pub,"{'addr:housenumber': '525', 'addr:street': '7th Street', 'source': 'gps/photo survey', 'addr:city': 'New Westminster'}","525 Seventh St, New Westminster, BC V3M 6A7, Canada"
3765,12969,49.2098655,-122.9164399,2015-04-29T21:00:04.000-07:00,restaurant,taza falafel zone,"{'addr:housenumber': '344', 'addr:street': '6th Street', 'addr:city': 'New Westminster'}","344 6th St, New Westminster, BC V3L 3A9, Canada"
3766,12973,49.2097463,-122.9163193,2015-04-29T21:00:04.000-07:00,restaurant,taqueria playa tropical,"{'cuisine': 'mexican', 'addr:housenumber': '334', 'addr:street': '6th Street', 'addr:city': 'New Westminster'}","330 6th St, New Westminster, BC V3L 3A9, Canada"
3767,12975,49.210338,-122.91703290000001,2018-10-26T20:29:57.000-07:00,restaurant,lalibela ethiopian,"{'cuisine': 'ethiopian', 'addr:housenumber': '406', 'addr:street': '6th Street', 'source': 'survey', 'phone': '+1-604-544-4048'}","408 6th St, New Westminster, BC V3L 3B2, Canada"
3768,12977,49.2094623,-122.9160017,2015-04-29T21:00:04.000-07:00,pub,river's reach pub,{'source': 'gps/photo survey'},"320 6th St, New Westminster, BC V3L 3A8, Canada"
3769,12978,49.211929999999995,-122.9206054,2020-04-08T01:05:46.000-07:00,cafe,couzie's cafe & catering,{'source': 'gps/photo survey'},"621 Belmont St, New Westminster, BC V3M 5Z8, Canada"
3770,12979,49.2637686,-123.16326140000001,2019-10-09T05:27:10.000-07:00,restaurant,white spot,"{'brand:wikidata': 'Q7995414', 'addr:housenumber': '2518', 'brand:wikipedia': 'en:White Spot', 'cuisine': 'burger', 'addr:street': 'West Broadway', 'brand': 'White Spot'}","2518 W Broadway, Vancouver, BC V6K 2G1, Canada"
3771,12980,49.213056200000004,-122.91999740000001,2012-04-17T02:46:17.000-07:00,ice_cream,the cone zone,{},"581 6th St, New Westminster, BC V3L 3B9, Canada"
3772,12982,49.2122195,-122.91890890000002,2019-07-02T01:10:30.000-07:00,fast_food,mcdonald's,"{'brand:wikidata': 'Q38076', 'website': 'http://www.mcdonalds.ca/', 'brand:wikipedia': ""en:McDonald's"", 'cuisine': 'burger', 'takeaway': 'yes', 'brand': ""McDonald's""}","515 6th St, New Westminster, BC V3L 3B9, Canada"
3773,12987,49.212584899999996,-122.9193585,2012-04-05T07:58:57.000-07:00,restaurant,yianni's greek taverna,{'cuisine': 'greek'},"549 6th St, New Westminster, BC V3L 5H1, Canada"
3774,12988,49.2154085,-122.9240433,2019-07-10T04:41:29.000-07:00,cafe,tim hortons,"{'brand:wikidata': 'Q175106', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'brand:wikipedia': 'en:Tim Hortons'}","560 8th Ave, New Westminster, BC V3M 2R2, Canada"
3775,12989,49.2124536,-122.919196,2019-09-13T13:56:49.000-07:00,fast_food,pizza pizza,"{'brand:wikidata': 'Q1194143', 'addr:housenumber': '527', 'brand:wikipedia': 'en:Pizza Pizza', 'cuisine': 'pizza', 'addr:street': 'Sixth Street', 'takeaway': 'yes', 'brand': 'Pizza Pizza', 'addr:city': 'New Westminster'}","527 6th St, New Westminster, BC V3L 3B9, Canada"
3776,12991,49.212557000000004,-122.91928419999999,2020-04-16T23:44:05.000-07:00,restaurant,the chopped leaf,"{'addr:province': 'BC', 'addr:housenumber': '531', 'addr:country': 'CA', 'addr:street': '6th St', 'addr:postcode': 'V3L 3B9', 'addr:city': 'New Westminster'}","543 6th St, New Westminster, BC V3L 3B5, Canada"
3777,12992,49.21311420000001,-122.92005549999999,2019-09-13T13:56:49.000-07:00,cafe,waves coffee,"{'addr:housenumber': '599', 'addr:street': 'Sixth Street', 'addr:city': 'New Westminster'}","522 6th Ave, New Westminster, BC V3L 1V3, Canada"
3778,12995,49.2154924,-122.9230443,2018-10-26T20:29:58.000-07:00,fast_food,granada 2 for 1 pizza ltd,"{'cuisine': 'pizza', 'addr:housenumber': '761', 'addr:street': '6th Street', 'phone': '+1-604-521-3366'}","761 6th St, New Westminster, BC V3L 3C6, Canada"
3779,12997,49.2108189,-122.9171765,2013-06-04T01:12:55.000-07:00,restaurant,,"{'entrance': 'yes', 'note': 'no longer fish and chips'}","411 6th St, New Westminster, BC V3L 3B1, Canada"
3780,13001,49.2151421,-122.92258229999999,2012-04-11T08:39:02.000-07:00,fast_food,mediterranean donair house,{'cuisine': 'greek'},"733 6th St, New Westminster, BC V3L 3C6, Canada"
3781,13010,49.212287700000005,-122.9190262,2019-07-02T01:10:30.000-07:00,fast_food,subway,"{'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway', 'brand:wikipedia': 'en:Subway (restaurant)'}","521 6th St, New Westminster, BC V3L 3B9, Canada"
3782,13013,49.2153812,-122.92287209999999,2010-10-23T17:09:03.000-07:00,cafe,coming home,{},"753 6th St, New Westminster, BC V3L 3C6, Canada"
3783,13020,49.203439,-122.94971609999999,2010-10-26T04:54:34.000-07:00,restaurant,papa daves pizza,{'cuisine': 'pizza'},"820 20th St, New Westminster, BC V3M 4W8, Canada"
3784,13021,49.203480799999994,-122.94977990000001,2010-10-26T04:54:36.000-07:00,restaurant,salty's fish and chips,{'cuisine': 'fish_and_chips'},"822 Twentieth St, New Westminster, BC V3M 4W8, Canada"
3785,13025,49.15579279999999,-122.9128469,2019-09-13T13:57:05.000-07:00,fast_food,little caesars,"{'brand:wikidata': 'Q1393809', 'addr:housenumber': '11146', 'brand:wikipedia': 'en:Little Caesars', 'drive_through': 'no', 'cuisine': 'pizza', 'addr:street': '84 Avenue', 'addr:postcode': 'V4C 2L7', 'takeaway': 'yes', 'brand': 'Little Caesars', 'addr:city': 'Delta'}","Westbound 84 Ave @ 112 St, Delta, BC V4C 2K4, Canada"
3786,13035,49.137448,-122.89120349999999,2020-04-17T00:32:37.000-07:00,restaurant,chopped leaf,"{'addr:province': 'BC', 'addr:housenumber': '7347a', 'addr:country': 'CA', 'addr:street': '120 St', 'addr:postcode': 'V4C 6P5', 'addr:city': 'Delta'}","7345 120 St, Delta, BC V4C 6P5, Canada"
3787,13036,49.1374424,-122.8917347,2019-06-26T07:37:24.000-07:00,ice_cream,menchie's,"{'brand:wikidata': 'Q6816528', 'cuisine': 'frozen_yogurt', 'brand': ""Menchie's"", 'brand:wikipedia': ""en:Menchie's Frozen Yogurt""}","7341 120 St, Delta, BC V4C 6P5, Canada"
3788,13039,49.282222499999996,-123.12411909999999,2020-03-11T02:26:39.000-07:00,pub,ballyhoo public house,"{'addr:province': 'BC', 'opening_hours': 'Mo-Fr 11:00+; Sa-Su 10:00+', 'smoking': 'no', 'addr:city': 'Vancouver'}","809 Smithe St, Vancouver, BC V6Z 1X9, Canada"
3789,13047,49.191662799999996,-122.82361999999999,2020-01-06T05:44:55.000-08:00,fast_food,freshslice pizza,"{'brand:wikidata': 'Q5503082', 'addr:housenumber': '14357', 'website': 'https://freshslice.com/', 'phone': '+1-778-395-2286', 'brand:wikipedia': 'en:Freshslice Pizza', 'drive_through': 'no', 'opening_hours': 'Mo-We 10:30-22:00; Th-Sa 10:30-22:00; Su 11:00-22:00', 'cuisine': 'pizza', 'addr:street': '104 Avenue', 'takeaway': 'yes', 'brand': 'Freshslice Pizza'}","Westbound 104 Ave @ 144 St, Surrey, BC V3T 1Y1, Canada"
3790,13067,49.31122979999999,-123.0780215,2019-12-29T01:02:08.000-08:00,bar,streetcar tasting room,"{'opening_hours': 'We 16:00-21:00; Th 14:00-22:00; Fr, Sa 12:00-23:00; Su 12:00-21:00', 'addr:housenumber': '123A', 'website': 'http://www.streetcarbrewing.ca', 'addr:street': 'East 1st Street'}","123A 1st St E, North Vancouver, BC V7L 1B2, Canada"
